 11 1501.438098 1.344E-28 3.685E+00.07620.412 4224.81680.660.000700          0 1 1          0 0 1  4  3  2        4  4  1      434223837294713152     9.0    9.0
 11 1501.452232 2.179E-30 2.061E+01.09650.412 5653.02610.74-.003830          0 2 1          0 1 1  4  1  3        4  2  2      432230837294713152    27.0   27.0
 11 1501.582446 6.673E-29 4.808E-08.07340.352  709.60820.650.000000          0 1 0          0 0 0  6  2  4        7  2  6     q5422308079917122 0    13.0   15.0
 11 1501.614335 5.233E-23 1.054E+01.04890.289 1985.78490.45-.005800          0 1 0          0 0 0 11  4  8       11  5  7      574823837260 13059    23.0   23.0
 11 1501.632247 3.667E-22 1.064E+01.06100.353 1813.22340.280.000180          0 1 0          0 0 0 11  2  9       11  3  8      577523307233662459    69.0   69.0
 11 1501.671660 2.633E-28 4.041E-08.08870.412  315.77950.710.000000          0 1 0          0 0 0  4  0  4        4  2  2     q5422308079917122 0     9.0    9.0
 11 1501.711833 5.392E-30 3.850E+00.09000.412 5162.64190.73-.000470          0 4 0          0 3 0  5  2  3        4  3  2      434243837294713152    33.0   27.0
 11 1501.767552 1.255E-27 8.083E+00.09240.412 3875.01710.72-.000830          1 1 0          1 0 0  3  1  3        4  0  4      434223837294713152     7.0    9.0
 11 1501.789270 7.967E-31 1.760E+01.09080.444 5549.70140.710.000000          0 2 1          0 1 1  3  1  2        3  2  1      4333308387659336 0     7.0    7.0
 11 1501.843916 2.535E-28 1.480E-01.05230.281 3833.14440.48-.015650          1 0 0          0 1 0 10  5  6       11  6  5      534233837294713152    63.0   69.0
 11 1501.845657 7.397E-21 7.777E+00.06990.362  816.69420.60-.007600          0 1 0          0 0 0  7  2  6        7  3  5      678421837233662736    15.0   15.0
 11 1501.891851 2.088E-23 2.226E+01.08860.371 2211.19060.71-.003100          0 2 0          0 1 0  6  1  5        6  2  4      564423837294713159    13.0   13.0
 11 1501.945577 1.014E-24 1.256E+01.05310.235 2880.83420.49-.004900          0 1 0          0 0 0 14  3 11       14  4 10      574423837260713059    29.0   29.0
 11 1501.948940 3.257E-28 1.248E-07.08330.391  503.96810.690.000000          0 1 0          0 0 0  4  3  1        5  3  3     q5422308079917122 0     9.0   11.0
 11 1502.089575 1.426E-23 2.151E+01.08920.371 2282.58960.73-.006100          0 2 0          0 1 0  6  2  4        6  3  3      564423837294713159    13.0   13.0
 11 1502.130264 8.817E-30 3.135E+00.09740.434 4856.91730.740.002390          0 4 0          0 3 0  2  2  1        3  1  2      434263837294713152    15.0   21.0
 11 1502.240553 3.364E-28 5.248E+00.08980.391 4149.89920.710.000290          0 1 1          0 0 1  5  0  5        5  1  4      434223837294713152    11.0   11.0
 11 1502.283841 7.590E-28 1.314E+01.02890.195 4409.34430.24-.006090          0 1 0          0 0 0 17  6 12       17  7 11      474223837260713049    35.0   35.0
 11 1502.288211 5.475E-31 4.053E-02.05100.302 4559.75200.560.000000          0 1 1          1 0 0  8  1  8        9  1  9      4333308387659336 0    17.0   19.0
 11 1502.371759 7.645E-29 1.339E-02.05740.298 3564.70500.53-.012000          0 0 1          0 1 0  9  4  6       10  6  5      534233837294713152    57.0   63.0
 11 1502.420604 1.278E-29 4.249E-03.03730.208 3822.24600.41-.000940          0 0 0          0 0 0 17 11  6       16  6 11      434433837260713049   105.0   99.0
 11 1502.435994 3.367E-24 2.565E+01.08600.421 2670.78970.72-.006650          0 2 0          0 1 0  8  2  6        8  3  5      564723837294 13159    17.0   17.0
 11 1502.464334 6.715E-30 9.660E-02.04180.281 4510.90160.46-.004930          0 0 1          0 1 0 11  7  5       11  9  2      434233837294713152    69.0   69.0
 11 1502.608950 2.210E-30 9.539E-02.04190.281 4510.90150.47-.004670          0 0 1          0 1 0 11  7  4       11  9  3      432230837294713152    23.0   23.0
 11 1502.660358 1.867E-25 1.226E-01.08230.352 2392.59250.69-.002000          0 2 0          0 1 0  8  1  8        7  2  5      564423837294713159    51.0   45.0
 11 1502.719812 4.042E-28 3.701E+00.07890.412 4224.85090.690.001720          0 1 1          0 0 1  4  3  1        4  4  0      534223837294713152    27.0   27.0
 11 1502.848065 4.322E-29 8.112E+00.06980.333 4977.04420.630.004320          0 1 1          0 0 1  8  4  4        8  5  3      434253837294713152    51.0   51.0
 11 1502.921276 1.288E-29 5.560E-03.07310.298 3770.71130.67-.016920          0 0 1          0 1 0 10  3  7       10  7  4      534233837294713152    63.0   63.0
 11 1502.924495 2.663E-28 3.128E+00.09000.412 4050.05230.71-.004060          0 1 1          0 0 1  4  1  4        4  2  3      434223837294713152     9.0    9.0
 11 1503.025471 1.528E-28 1.007E-01.06030.281 3650.50900.59-.031560          1 0 0          0 1 0 11  2 10       11  5  7      434233837294713152    23.0   23.0
 11 1503.161941 2.165E-30 9.993E-02.08400.371 4407.15760.73-.002320          1 1 0          0 2 0  6  3  3        6  6  0      432230837294713152    13.0   13.0
 11 1503.218117 1.243E-23 2.028E-02.07020.320 1201.92150.61-.000700          0 1 0          0 0 0 10  1 10        9  2  7      577623837233663059    63.0   57.0
 11 1503.337162 4.431E-28 6.411E+00.07180.371 4394.46430.62-.004710          1 1 0          1 0 0  6  3  4        6  4  3      434223837294713152    39.0   39.0
 11 1503.551939 3.372E-27 1.446E+00.09880.456 3317.21060.74-.003850          0 3 0          0 2 0  3  1  3        2  2  0      434426837294713152     7.0    5.0
 11 1503.614729 3.016E-29 2.543E-03.05300.352 3109.91160.560.004570          0 0 1          0 1 0  6  5  2        7  7  1      534233837294713152    13.0   15.0
 11 1503.661595 9.066E-29 2.548E-03.05320.352 3109.91160.560.004890          0 0 1          0 1 0  6  5  1        7  7  0      534233837294713152    39.0   45.0
 11 1503.695670 4.100E-28 1.895E-08.09400.434  173.36580.730.000000          0 1 0          0 0 0  2  1  2        3  1  2     q5422308079917122 0    15.0   21.0
 11 1503.696792 6.301E-30 3.279E-05.04980.250 2927.94130.60-.007350          0 0 0          0 0 0 14 12  3       13  7  6      434433837260713049    87.0   81.0
 11 1503.725560 2.768E-27 1.617E-02.03610.235 2739.42850.380.002530          0 1 0          0 0 0 15  2 14       14  3 11      574426837260713049    31.0   29.0
 11 1503.739184 9.492E-30 1.102E+01.07010.298 5169.03920.61-.002470          1 1 0          1 0 0 10  2  8       10  3  7      434233837294713152    21.0   21.0
 11 1503.993793 6.486E-24 3.233E-03.08150.369  888.59870.70-.002600          0 1 0          0 0 0  7  2  5        6  5  2      574623837260 13059    45.0   39.0
 11 1504.032354 3.516E-30 5.550E-01.08170.333 4689.32870.71-.002080          1 1 0          1 0 0  7  4  4        8  3  5      432230807294713152    15.0   17.0
 11 1504.075286 1.520E-29 2.233E-02.06260.281 3832.25180.61-.016990          0 2 0          0 1 0 12  3  9       11  6  6      434233837294713152    25.0   23.0
 11 1504.224011 3.410E-31 9.792E+00.05340.288 5847.70670.570.000000          0 1 1          0 0 1 11  5  6       11  6  5      4333308387659336 0    23.0   23.0
 11 1504.321691 1.583E-29 5.092E-02.09080.391 4050.51250.73-.012590          1 1 0          0 2 0  5  0  5        5  5  0      434233837294713152    33.0   33.0
 11 1504.348631 1.625E-24 1.138E+01.04050.250 2748.09960.37-.004900          0 1 0          0 0 0 13  5  9       13  6  8      574423837260713059    27.0   27.0
 11 1504.562876 2.081E-30 3.239E-05.04910.250 2927.07520.59-.006810          0 0 0          0 0 0 14 12  2       13  7  7      432230837260713049    29.0   27.0
 11 1504.613197 2.315E-23 2.432E+01.08730.430 2462.87530.73-.007000          0 2 0          0 1 0  7  2  5        7  3  4      567523837233663159    45.0   45.0
 11 1504.741359 9.141E-28 5.517E-02.06770.315 3139.47580.64-.014120          0 2 0          0 1 0 10  2  8        9  5  5      534223837294713152    21.0   19.0
 11 1504.743717 3.245E-30 1.977E+00.06100.221 5342.34650.61-.040000          1 0 0          0 1 0 15  4 11       15  7  8      432230837294713152    93.0   93.0
 11 1504.787107 3.965E-29 4.874E+00.08230.333 4889.45710.71-.007140          0 1 1          1 0 0  8  3  5        8  5  4      434233837294713152    51.0   51.0
 11 1504.787546 7.042E-28 6.162E+00.07980.391 4256.24130.680.001940          1 1 0          1 0 0  5  3  2        5  4  1      434223837294713152    33.0   33.0
 11 1504.811041 2.873E-29 6.740E-01.06910.250 4643.87080.66-.027270          1 0 0          0 1 0 13  4  9       13  7  6      434233837294713152    81.0   81.0
 11 1504.932185 2.166E-28 3.852E+00.07890.412 4134.79840.690.001720          1 1 0          1 0 0  4  3  1        4  4  0      434263837294713152     9.0    9.0
 11 1505.148644 2.652E-27 8.848E+00.09950.434 3895.58810.75-.005400          0 1 1          0 0 1  2  0  2        3  1  3      534223837294713152    15.0   21.0
 11 1505.218248 5.346E-29 1.359E+00.08610.371 4249.52440.710.000790          1 1 0          1 0 0  5  3  3        6  2  4      434253837294713152    11.0   13.0
 11 1505.285118 2.054E-30 8.948E-03.07030.281 4038.35150.67-.028900          0 0 1          0 1 0 11  3  8       11  7  5      532230837294713152    23.0   23.0
 11 1505.298094 1.744E-27 5.591E+00.08980.391 4049.53610.710.000290          1 1 0          1 0 0  5  0  5        5  1  4      434223837294713152    33.0   33.0
 11 1505.357939 8.089E-28 6.684E+00.08230.391 4244.30470.68-.005900          0 1 1          0 0 1  5  2  4        5  3  3      434223837294713152    33.0   33.0
 11 1505.358067 6.838E-31 4.081E+00.07870.383 5436.27750.660.000000          0 4 0          0 3 0  7  2  6        6  3  3      4333308387659336 0    15.0   13.0
 11 1505.439158 6.348E-31 2.875E-02.07940.379 4457.81870.670.000000          1 1 0          1 0 0  8  0  8        7  3  5      4333308387659336 0    17.0   15.0
 11 1505.509745 4.586E-28 7.199E+00.08230.391 4150.28730.68-.005900          1 1 0          1 0 0  5  2  4        5  3  3      434223837294713152    11.0   11.0
 11 1505.604188 2.046E-19 1.310E+01.10040.496  134.90160.64-.000250          0 1 0          0 0 0  1  1  0        2  2  1      578620837233662736     9.0   15.0
 11 1505.669044 4.522E-29 3.338E-01.03440.195 4221.03940.320.012330          0 1 0          0 0 0 16  7  9       17  6 12      474233837260713049    33.0   35.0
 11 1505.709345 1.438E-28 5.834E+00.07980.391 4345.55910.680.001940          0 1 1          0 0 1  5  3  2        5  4  1      434223837294713152    11.0   11.0
 11 1505.799966 2.245E-29 6.663E-02.07500.265 3959.25340.70-.030620          1 0 0          0 1 0 11  4  8       12  5  7      434233837294713152    23.0   25.0
 11 1505.827160 6.768E-29 5.076E-02.03000.172 4021.21790.390.005680          0 0 0          0 0 0 20  6 15       19  1 18      434233837260713049   123.0  117.0
 11 1505.827778 4.953E-22 9.997E+00.05320.303 1718.71880.48-.004000          0 1 0          0 0 0 10  4  7       10  5  6      574623837260 13059    63.0   63.0
 11 1505.869462 2.956E-29 9.408E+00.07200.315 5107.72910.640.005200          1 1 0          1 0 0  9  4  5        9  5  4      434233837294713152    57.0   57.0
 11 1505.941005 1.458E-26 1.262E+01.03120.208 4006.07320.270.000000          0 1 0          0 0 0 16  6 11       16  7 10      474423837260713059    99.0   99.0
 11 1506.020636 1.492E-22 1.349E+01.09810.434 1731.89670.740.000280          0 2 0          0 1 0  2  1  2        3  0  3      564423307294713159    15.0   21.0
 11 1506.054652 2.201E-27 5.355E+00.09000.412 3951.31500.71-.004060          1 1 0          1 0 0  4  1  4        4  2  3      434223837294713152    27.0   27.0
 11 1506.166915 3.270E-23 2.285E-02.06740.322 1006.11590.600.000000          0 1 0          0 0 0  9  0  9        8  3  6      574723837260 13059    57.0   51.0
 11 1506.240330 3.731E-30 2.487E-02.07150.265 4125.59900.63-.001680          0 0 1          0 1 0 11  4  7       12  6  6      532230837294713152    23.0   25.0
 11 1506.262368 7.780E-27 1.439E+01.04700.195 4174.28750.450.001340          0 1 0          0 0 0 17  4 13       17  5 12      474426837260713049   105.0  105.0
 11 1506.433443 1.071E-27 1.039E-02.08280.333 2919.63300.70-.015530          1 0 0          0 1 0  7  2  5        8  5  4      534223837294713152    45.0   51.0
 11 1506.590167 1.492E-28 3.774E+00.08600.391 4248.15250.71-.014220          1 1 0          0 0 1  5  3  3        5  3  2      434233837294713152    11.0   11.0
 11 1506.620294 2.528E-20 5.206E+00.08300.427  416.20870.60-.003600          0 1 0          0 0 0  5  1  5        5  2  4      578521837233662736    11.0   11.0
 11 1506.629442 1.907E-27 1.246E+00.09410.412 3495.93920.73-.003190          0 3 0          0 2 0  5  1  5        4  2  2      434223837294713152    11.0    9.0
 11 1506.692381 3.416E-28 8.599E-08.08330.391  416.20870.690.000000          0 1 0          0 0 0  4  2  2        5  2  4     q5422308079917122 0     9.0   11.0
 11 1506.719004 1.955E-23 1.073E+01.04330.265 2433.80040.40-.002800          0 1 0          0 0 0 12  5  8       12  6  7      574423837260713059    75.0   75.0
 11 1506.992370 8.187E-29 4.038E-08.06860.333  885.60020.620.000000          0 1 0          0 0 0  7  2  5        8  2  7     q5422308079917122 0    45.0   51.0
 11 1507.039981 1.168E-28 8.448E+00.08220.352 4527.94940.68-.001240          0 1 1          0 0 1  7  1  6        7  2  5      434263837294713152    15.0   15.0
 11 1507.058280 2.071E-19 8.818E+00.09600.515  224.83840.67-.005410          0 1 0          0 0 0  3  0  3        4  1  4      578520837233662736    21.0   27.0
 11 1507.341811 5.733E-27 4.238E-01.05550.221 3472.88130.55-.014200          0 1 0          0 0 0 14  7  8       15  6  9      474426837260713049    87.0   93.0
 11 1507.442379 4.064E-21 8.520E+00.07300.393  982.91170.540.000970          0 1 0          0 0 0  8  1  7        8  2  6      678620837233662736    17.0   17.0
 11 1507.444178 1.177E-30 8.826E-01.03860.333 5008.96280.38-.007980          1 1 0          0 2 0  7  6  2        8  7  1      432230837294713152    15.0   17.0
 11 1507.446853 3.532E-30 8.828E-01.03860.333 5008.96250.38-.007850          1 1 0          0 2 0  7  6  1        8  7  2      432230837294713152    45.0   51.0
 11 1507.466500 1.500E-27 9.305E+00.09950.434 3796.53970.75-.005400          1 1 0          1 0 0  2  0  2        3  1  3      434223837294713152     5.0    7.0
 11 1507.484040 6.561E-21 9.047E+00.06320.316 1122.70850.52-.008240          0 1 0          0 0 0  8  3  6        8  4  5      778420837233662736    51.0   51.0
 11 1507.554401 1.172E-28 2.332E-06.06440.281 1525.13600.670.003930          0 0 0          0 0 0 12  9  3       11  2 10      534433837260713049    25.0   23.0
 11 1507.607178 1.700E-28 7.338E-05.05790.250 2414.72340.620.008850          0 0 0          0 0 0 14 10  5       13  3 10      434433837260713049    87.0   81.0
 11 1507.719191 2.822E-30 3.616E-02.04400.298 4240.94210.51-.001090          0 0 1          0 1 0 10  7  4       10  9  1      432230837294713152    21.0   21.0
 11 1507.756380 8.445E-30 3.607E-02.04410.298 4240.94210.51-.001040          0 0 1          0 1 0 10  7  3       10  9  2      434233837294713152    63.0   63.0
 11 1507.757531 5.842E-30 5.056E+00.08020.315 5087.01710.71-.026370          1 1 0          0 0 1  9  4  6        9  4  5      434233837294713152    19.0   19.0
 11 1507.799068 1.668E-28 1.972E+00.09430.412 4050.05230.73-.003300          1 1 0          0 0 1  4  2  2        4  2  3      434233837294713152     9.0    9.0
 11 1507.799291 2.525E-21 3.123E+00.05030.201 1045.05800.540.003200          0 1 0          0 0 0  6  5  2        6  6  1      7785218372336627 6    39.0   39.0
 11 1507.821388 8.417E-22 3.123E+00.05220.371 1045.05830.560.003460          0 1 0          0 0 0  6  5  1        6  6  0      576621837274713029    13.0   13.0
 11 1507.851669 7.076E-22 5.228E+00.04920.352 1216.18980.510.003070          0 1 0          0 0 0  7  5  3        7  6  2      676620837274713029    15.0   15.0
 11 1507.911351 2.288E-23 9.956E+00.04620.265 2142.59770.43-.001200          0 1 0          0 0 0 11  5  7       11  6  6      574823837260 13059    23.0   23.0
 11 1507.972596 2.123E-21 5.229E+00.04890.219 1216.19450.620.002960          0 1 0          0 0 0  7  5  2        7  6  1      6785218372336627 6    45.0   45.0
 11 1508.017364 5.190E-28 1.950E-03.08210.352 2724.16710.70-.013890          1 0 0          0 1 0  7  0  7        7  5  2      534223837294713152    45.0   45.0
 11 1508.021524 1.207E-21 6.783E+00.04760.216 1411.61150.500.002550          0 1 0          0 0 0  8  5  4        8  6  3      7785218372336630 6    51.0   51.0
 11 1508.152038 2.964E-30 1.007E+00.06600.235 4981.46930.64-.040000          1 0 0          0 1 0 14  4 10       14  7  7      432230837294713152    29.0   29.0
 11 1508.158266 2.504E-29 2.495E-09.08330.391  399.45750.690.000000          0 1 0          0 0 0  3  3  0        5  1  4     q5322308079917122 0    21.0   33.0
 11 1508.180676 4.969E-30 2.907E-02.02890.183 4432.86020.310.009440          0 0 0          0 0 0 19 10  9       18  5 14      434233837260713049   117.0  111.0
 11 1508.230331 1.829E-22 8.026E+00.05140.227 1631.24550.500.000900          0 1 0          0 0 0  9  5  5        9  6  4      674523837260663059    19.0   19.0
 11 1508.242988 2.766E-28 4.714E+00.08440.412 4125.14870.69-.004550          0 1 1          0 0 1  4  2  3        4  3  2      434223837294713152     9.0    9.0
 11 1508.292418 2.094E-22 9.062E+00.04950.245 1874.97300.470.000200          0 1 0          0 0 0 10  5  6       10  6  5      574523307260663059    63.0   63.0
 11 1508.302265 1.754E-24 2.228E+00.08610.371 2211.19060.710.001000          0 2 0          0 1 0  5  3  3        6  2  4      564423837294713159    11.0   13.0
 11 1508.340331 2.772E-26 1.201E+01.03320.221 3624.18130.290.000000          0 1 0          0 0 0 15  6 10       15  7  9      474423837260713059    31.0   31.0
 11 1508.342292 4.515E-22 9.271E+00.05750.302 1474.98080.53-.002400          0 1 0          0 0 0  9  4  6        9  5  5      674423837260663059    19.0   19.0
 11 1508.377637 1.524E-28 6.906E+00.08250.371 4401.94190.700.001830          1 1 0          1 0 0  6  3  3        6  4  2      434263837294713152    13.0   13.0
 11 1508.490152 4.027E-22 6.794E+00.05280.333 1411.64190.510.004000          0 1 0          0 0 0  8  5  3        8  6  2      674423837260713059    17.0   17.0
 11 1508.550662 2.822E-28 1.614E+00.08470.412 4126.46340.69-.013480          1 1 0          0 0 1  4  3  2        4  3  1      434223837294713152    27.0   27.0
 11 1508.558786 4.429E-20 3.434E+00.08990.479  399.45750.680.003130          0 1 0          0 0 0  4  2  3        5  1  4      578520837233662736    27.0   33.0
 11 1508.732302 1.863E-28 8.577E-01.08140.434 4030.06980.67-.008890          1 1 0          0 0 1  3  3  0        3  3  1      434233837294713152    21.0   21.0
 11 1508.872254 9.895E-30 3.065E-01.08310.352 4578.97780.73-.001960          1 1 0          0 2 0  7  3  4        7  6  1      434233837294713152    45.0   45.0
 11 1508.945761 1.474E-29 2.039E-01.08150.434 4030.30610.67-.011430          1 1 0          0 0 1  3  3  1        3  3  0      434223837294713152     7.0    7.0
 11 1508.951366 4.794E-30 1.375E+01.02460.172 5481.10230.18-.004560          0 1 0          0 0 0 19  7 13       19  8 12      374233837260713049    39.0   39.0
 11 1508.973030 4.212E-30 1.456E+00.07290.281 5144.40900.66-.004430          0 3 0          0 2 0 10  5  6       11  4  7      434223837294713152    63.0   69.0
 11 1509.381033 1.033E-26 1.671E+00.09600.434 3392.74930.73-.003700          0 3 0          0 2 0  4  1  4        3  2  1      464426837294713152    27.0   21.0
 11 1509.530676 3.171E-21 8.347E+00.05480.275 1255.16680.49-.004300          0 1 0          0 0 0  8  4  5        8  5  4      778420837233662736    51.0   51.0
 11 1509.595762 6.325E-30 9.343E+00.07200.315 5196.50050.640.005200          0 1 1          0 0 1  9  4  5        9  5  4      434233837294713152    19.0   19.0
 11 1509.622261 3.450E-21 3.477E+00.06230.263  742.07300.660.003300          0 1 0          0 0 0  5  4  2        5  5  1      778620837233662736    11.0   11.0
 11 1509.662987 5.495E-22 8.059E+00.04770.258 1631.38300.520.003340          0 1 0          0 0 0  9  5  4        9  6  3      674720837267 13036    57.0   57.0
 11 1509.706729 4.206E-25 1.132E+01.03500.235 3264.33740.320.000000          0 1 0          0 0 0 14  6  9       14  7  8      574423837260713059    87.0   87.0
 11 1509.782719 9.744E-21 5.648E+00.05800.282  888.59870.560.000400          0 1 0          0 0 0  6  4  3        6  5  2      776422837278173026    39.0   39.0
 11 1509.786194 1.035E-20 3.478E+00.05730.391  742.07630.62-.001200          0 1 0          0 0 0  5  4  1        5  5  0      576426837257713026    33.0   33.0
 11 1509.861329 2.074E-21 7.179E+00.05580.271 1059.64670.56-.000660          0 1 0          0 0 0  7  4  4        7  5  3      676620837267 13036    15.0   15.0
 11 1510.324587 6.259E-25 1.054E+01.03680.250 2927.07520.340.000000          0 1 0          0 0 0 13  6  8       13  7  7      474423837260713059    27.0   27.0
 11 1510.346474 6.091E-23 6.409E+00.04320.191 1810.58330.450.000000          0 1 0          0 0 0  9  6  4        9  7  3      574723837260 13059    19.0   19.0
 11 1510.359767 7.388E-23 7.667E+00.04330.212 2054.34520.440.000000          0 1 0          0 0 0 10  6  5       10  7  4      574623837260 13059    63.0   63.0
 11 1510.425363 1.828E-22 6.412E+00.04360.194 1810.58790.450.001300          0 1 0          0 0 0  9  6  3        9  7  2      574523837260 13059    57.0   57.0
 11 1510.433723 3.610E-22 4.860E+00.04250.165 1590.69010.450.000000          0 1 0          0 0 0  8  6  3        8  7  2      674523837260 13059    51.0   51.0
 11 1510.438705 8.292E-24 8.651E+00.04190.281 2321.81310.420.000000          0 1 0          0 0 0 11  6  6       11  7  5      564423837360713059    23.0   23.0
 11 1510.451515 1.203E-22 4.859E+00.04260.178 1590.69070.450.001500          0 1 0          0 0 0  8  6  2        8  7  1      674623837260 13059    17.0   17.0
 11 1510.481911 2.195E-28 9.823E-01.06730.250 4285.64750.64-.009520          0 2 0          0 1 0 12  6  7       13  5  8      434233837294713152    75.0   81.0
 11 1510.485514 7.358E-24 9.686E+00.03910.265 2612.79980.370.000000          0 1 0          0 0 0 12  6  7       12  7  6      574423837260713059    75.0   75.0
 11 1510.486881 1.507E-28 4.023E+01.10570.480 4690.57980.770.006740          0 4 0          0 3 0  1  1  0        1  0  1      434223837294713152     9.0    9.0
 11 1510.532802 3.252E-21 5.661E+00.06170.279  888.63270.550.001710          0 1 0          0 0 0  6  4  2        6  5  1      778421837233662736    13.0   13.0
 11 1510.547803 3.962E-30 1.649E-04.05770.250 3127.80280.560.008830          0 1 0          0 0 0 14  5  9       13  8  6      474233837260713049    29.0   27.0
 11 1510.616482 1.606E-22 2.838E+00.04300.352 1394.81420.500.002020          0 1 0          0 0 0  7  6  2        7  7  1      674423837260713059    15.0   15.0
 11 1510.619296 4.817E-22 2.837E+00.04040.160 1394.81420.500.003100          0 1 0          0 0 0  7  6  1        7  7  0      678620837274 13029    45.0   45.0
 11 1510.634822 2.438E-23 7.594E+00.04400.298 2054.36870.450.000000          0 1 0          0 0 0 10  6  4       10  7  3      564423837360713059    21.0   21.0
 11 1510.824607 1.755E-27 6.325E+00.08440.412 4030.83890.69-.004550          1 1 0          1 0 0  4  2  3        4  3  2      434223837294713152    27.0   27.0
 11 1510.920968 3.150E-28 7.373E+00.08250.371 4491.36980.700.001830          0 1 1          0 0 1  6  3  3        6  4  2      434223837294713152    39.0   39.0
 11 1510.970664 6.175E-28 9.120E+00.08220.352 4426.06640.68-.001240          1 1 0          1 0 0  7  1  6        7  2  5      434223837294713152    45.0   45.0
 11 1510.998112 9.490E-29 4.334E-01.09500.412 4027.80400.730.007310          1 1 0          0 0 1  3  3  0        4  1  3      434233837294713152    21.0   27.0
 11 1511.238653 2.515E-23 8.759E+00.03660.218 2321.90570.430.000960          0 1 0          0 0 0 11  6  5       11  7  4      576621837274 13029    69.0   69.0
 11 1511.485969 1.176E-22 2.329E+01.08780.449 2053.96870.73-.005560          0 2 0          0 1 0  5  1  4        5  2  3      564820837274 13129    33.0   33.0
 11 1511.561020 5.685E-28 9.119E-02.06100.298 3564.70500.59-.026160          1 0 0          0 1 0 10  3  8       10  6  5      534223837294713152    63.0   63.0
 11 1511.594560 1.138E-28 1.317E+01.02600.183 5035.12650.20-.003450          0 1 0          0 0 0 18  7 12       18  8 11      474233837260713049   111.0  111.0
 11 1511.733915 3.770E-30 5.336E-01.06900.298 4752.73290.630.000320          0 3 0          0 2 0 11  2 10       10  3  7      432230837294713152    23.0   21.0
 11 1511.737080 1.064E-30 1.127E-02.05000.250 4252.44820.52-.030710          0 0 1          0 1 0 13  1 12       13  5  9      432230837294713152    27.0   27.0
 11 1511.859727 4.526E-23 1.309E+01.09940.442 1743.48630.75-.001480          0 2 0          0 1 0  2  1  1        2  2  0      564623837294 13159     5.0    5.0
 11 1511.899953 4.894E-28 4.257E-04.07080.221 2358.30170.700.007580          0 0 0          0 0 0 16  6 10       15  1 15      434423837260713049    33.0   31.0
 11 1511.938826 7.007E-23 9.163E+00.05470.301 1875.46180.520.004700          0 1 0          0 0 0 10  5  5       10  6  4      574623837260 13059    21.0   21.0
 11 1512.161820 2.214E-30 6.127E-01.04590.221 4938.25370.450.017320          0 2 0          0 1 0 14  6  8       15  5 11      432230837294713152    29.0   31.0
 11 1512.210562 4.614E-21 8.437E+00.06640.369  927.74390.52-.007600          0 1 0          0 0 0  7  3  5        7  4  4      778323837233662759    15.0   15.0
 11 1512.210993 1.015E-23 3.984E+00.09400.412 1875.46970.730.004800          0 2 0          0 1 0  3  2  2        4  1  3      564423837294713159     7.0    9.0
 11 1512.224685 1.972E-30 2.146E+01.10450.456 5332.01050.76-.005010          1 2 0          1 1 0  2  0  2        2  1  1      432230837294713152     5.0    5.0
 11 1512.252052 2.693E-28 1.811E-03.08260.371 2552.87970.69-.012730          1 0 0          0 1 0  5  2  4        6  5  1      534223837294713152    11.0   13.0
 11 1512.303697 6.246E-21 7.236E+00.06620.314 1059.83550.600.004360          0 1 0          0 0 0  7  4  3        7  5  2      774623837260 13059    45.0   45.0
